"id","original_title","popularity","video","adult","imdb_id","backdrop_path","belongs_to_collection","budget","homepage","original_language","overview","poster_path","release_date","revenue","runtime","status","tagline","title","vote_average","vote_count"
238713,Spy,58.221,false,false,tt3079380,/eHEGPHKHTVhWdXzBQcrTATz9M0I.jpg,,65000000,https://www.foxmovies.com/movies/spy-unrated,en,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",/vPBmfMHxQvRRNGYD5S5ko2KnX56.jpg,"2015-05-06",235666219,120,Released,One of the guys. One of the Spies.,Spy,,
240832,Lucy,81.401,false,false,tt2872732,/2oB8vMCMaKEE6HYZFL2yR0CEOBh.jpg,,40000000,http://lucymovie.com,en,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,"2014-07-25",458863600,89,Released,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,Lucy,,
265147,Die goldene Banane von Bad Porno,53.097,false,false,tt0067149,null,,0,null,de,A producer of erotic / pornographic pictures would like very much to win the Golden Banana at the 13th Danish Festival of Pornographic Pictures. He tries to spy what the other studios are filming...,/M8dzMo69k4nnWagUndALTR2yk5.jpg,"1971-08-26",0,95,Released,null,Die goldene Banane von Bad Porno,,
281957,The Revenant,54.447,false,false,tt1663202,/utbrAEM81AdnRmJ0qoqNiMo1iRt.jpg,,135000000,https://www.foxmovies.com/movies/the-revenant,en,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",/ji3ecJphATlVgWNY0B0RVXZizdf.jpg,"2015-12-25",532950503,157,Released,"(n. One who has returned, as if from the dead.)",The Revenant,,
280002,The Remaining,76.132,false,false,tt2714380,/bLI7uIY9Y1vDkx1Bt6Crn2NJELL.jpg,,0,null,en,"When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle.",/z0HOfkCxd3QhEUfC3tR0s6U4ajp.jpg,"2014-08-25",1169603,88,Released,"After the rapture, there are fates worse than death.",The Remaining,,
270946,Penguins of Madagascar,84.432,false,false,tt1911658,/msnknPOg9dx86b0YozXOFP8PgBI.jpg,,132000000,https://change.org/PenguinsOfMadagascar,en,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",/dXbpNrPDZDMEbujFoOxmMNQVMHa.jpg,"2014-11-22",373552094,92,Released,The Movie Event That Will Blow Their Cover,Penguins of Madagascar,,
287947,Shazam!,112.826,false,false,tt0448115,/qwgGtdlLMKYvT2tV8hLY22syRHN.jpg,,80000000,http://www.shazammovie.com,en,A boy is given the ability to become an adult superhero in times of need with a single magic word.,/xnopI5Xtky18MPhK40cZAGAOVeV.jpg,"2019-03-29",365971656,132,Released,Just say the word.,Shazam!,,
291167,Crystal Skulls,59.164,false,false,tt3981112,/v2wEwWPLni79C5lAhSLUH9yfQRy.jpg,,0,http://www.ufofilm.com/?show=films&type=current&id=112,en,A millionaire philanthropist collects the famous Chrystal Skulls trying to tap into their ancient powers. It is up to a team lead by a college professor whose father disappeared searching for the 13th skull to save the world when the first 12 skulls are united and reek havoc on the earth without the control of the 13th skull.,/8LibYV8Jf8BbVZvCh26LJo69oxe.jpg,"2014-08-12",0,88,Released,Every ending is a new beginning,Crystal Skulls,,
302699,Central Intelligence,52.293,false,false,tt1489889,/12gfRwL8RuZUQ4kiGzq9kRYBK5J.jpg,,50000000,http://www.centralintelligencemovie.com/,en,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",/7Ou0TRJLi72AwLEUlo7Kym4XuNB.jpg,"2016-06-15",216972543,107,Released,Saving the world takes a little Hart and a big Johnson.,Central Intelligence,,
205596,The Imitation Game,79.969,false,false,tt2084970,/sixfWYfNegaGGHKdXrNNUHaMiAC.jpg,,14000000,null,en,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain`s top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,"2014-11-14",233555708,113,Released,The true enigma was the man who cracked the code.,The Imitation Game,,
200085,감기,72.753,false,false,tt2351310,/uFwnUQ3ZwE5EbBEDBzs1bRPlOx8.jpg,,0,null,ko,"A case of the flu quickly morphs into a pandemic. As the death toll mounts and the living panic, the government plans extreme measures to contain it.",/mvTXhTddHIZbOU9pmrcPODI1kRx.jpg,"2013-08-14",19775853,122,Released,Death goes viral.,The Flu,,
207703,Kingsman: The Secret Service,128.488,false,false,tt2802144,/1ZIeGwD2lMlLMr4u6IIR302jqhD.jpg,,81000000,http://www.kingsmanmovie.com/,en,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency`s ultra-competitive training program just as a global threat emerges from a twisted tech genius.,/ay7xwXn1G9fzX9TUBlkGA584rGi.jpg,"2014-12-13",414351546,129,Released,Manners maketh man.,Kingsman: The Secret Service,,
214756,Ted 2,151.811,false,false,tt2637276,/kjOKnYJakcZ0sApcgcW3hBR8WPu.jpg,,68000000,null,en,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he`s a person in a court of law.",/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,"2015-06-25",215863606,115,Released,"Ted is coming, again.",Ted 2,,
312221,Creed,60.752,false,false,tt3076658,/kODNw6GJNdgldUMEhKPlCw8wQCr.jpg,,37000000,http://creedthemovie.com/,en,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",/iBq4od6j1ZAvDVO7hwmHT2Xf2Bt.jpg,"2015-11-25",173567581,133,Released,Your legacy is more than a name,Creed,,
398818,Call Me by Your Name,183.593,false,false,tt5726616,/yK20evDYkI4ET0EY2fIsKsNF6Ip.jpg,,4000000,http://sonyclassics.com/callmebyyourname/,en,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father`s research assistant.",/tcNniniS4rfqrLH0oORikJfnIwY.jpg,"2017-09-01",41063475,132,Released,Is it better to speak or die?,Call Me by Your Name,,
385687,Fast & Furious 10,277.086,false,false,tt5433140,null,,0,https://www.thefastsaga.com,en,The tenth installment in the Fast Saga.,/2DyEk84XnbJEdPlGF43crxfdtHH.jpg,"2023-04-06",0,0,In Production,null,Fast & Furious 10,,
391757,Never Back Down: No Surrender,51.806,false,false,tt4790268,/oLO9d2gWqviz9MgPUn7s3PYfcky.jpg,,0,null,en,"Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.",/pHVswTDHAvq9Npi0XCZ0qVMSiM2.jpg,"2016-06-05",0,101,Released,null,Never Back Down: No Surrender,,
330459,Rogue One: A Star Wars Story,52.897,false,false,tt3748528,/6t8ES1d12OzWyCGxBeDYLHoaDrT.jpg,,200000000,http://www.starwars.com/films/rogue-one,en,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,"2016-12-14",1056057273,133,Released,A Rebellion Built on Hope,Rogue One: A Star Wars Story,,
329865,Arrival,58.547,false,false,tt2543164,/hNCqkXbWd40eftqSdjq8TmV7Mqr.jpg,,47000000,http://www.arrivalmovie.com/,en,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,"2016-11-10",203388186,116,Released,Why are they here?,Arrival,,
331482,Little Women,63.39,false,false,tt3281548,/sOJqNAx4RFrCRn8HS99LEc8aenI.jpg,,40000000,https://www.littlewomen.movie/,en,Four sisters come of age in America in the aftermath of the Civil War.,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,"2019-12-25",216601214,135,Released,Own your story,Little Women,,
338970,Tomb Raider,50.183,false,false,tt1365519,/bLJTjfbZ1c5zSNiAvGYs1Uc82ir.jpg,,94000000,http://www.tombraidermovie.com/,en,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",/ePyN2nX9t8SOl70eRW47Q29zUFO.jpg,"2018-03-05",274650803,118,Released,Her legend begins.,Tomb Raider,,
345940,The Meg,74.174,false,false,tt4779682,/rH79sB6Nkx4cMW3JzsUy7wK0rhX.jpg,,150000000,http://www.themeg.movie,en,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",/xqECHNvzbDL5I3iiOVUkVPJMSbc.jpg,"2018-08-09",530243742,113,Released,Chomp On This,The Meg,,
348350,Solo: A Star Wars Story,61.006,false,false,tt3778644,/x27wDu2yYCMQeLpup1CDY2CtL9t.jpg,,250000000,https://www.starwars.com/films/solo,en,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",/4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg,"2018-05-15",392952373,135,Released,Never tell him the odds.,Solo: A Star Wars Story,,
351819,Fifty Shades of Black,73.551,false,false,tt4667094,/quxidIBA4BNKRbk03JBRzu586Ep.jpg,,20000000,http://50shadesofblackmovie.com/,en,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,/fYRiZ3vJuuCYb9H7HXfpjKO9Jd6.jpg,"2016-01-28",21164799,92,Released,Way shadier than gray.,Fifty Shades of Black,,
360920,The Grinch,230.725,false,false,tt2709692,/5lWIYxYEqWi8j3ZloxXntw3ImBo.jpg,,75000000,https://www.grinchmovie.com,en,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,/stAu0oF6dYDhV5ssbmFUYkQPtCP.jpg,"2018-11-08",508575295,85,Released,Scheme big.,The Grinch,,
360789,"Sexo, Sexo e Sexo",58.953,false,false,tt0441480,null,,0,null,pt,null,/whuQjGVlqeHyggFAyDg3x9fd5Ay.jpg,"1984-09-21",0,0,Released,null,"Sexo, Sexo e Sexo",,
367816,Ghostheads,90.323,false,false,tt4976984,/IdUO2MCcy93cGXw1B6PpkZL6nu.jpg,,0,null,en,A documentary that explores the extreme side of the Ghostbusters fandom. Join us as we travel the world meeting extreme Ghostbusters fans. Every Ghosthead is unique. Every Franchise is its own. Every pop culture fandom should learn how to give back to the community.,/7HqyHRvkKvf7X6FkBJOcqaSvred.jpg,"2016-04-23",0,100,Released,The real heart of the Ghostbusters.,Ghostheads,,
374205,ワンピース　フィルム GOLD,72.903,false,false,tt5251328,/A3wcKlQVMH7jvhdrvKiuuuVBF2h.jpg,,0,http://www.onepiece-film2016.com/,ja,"The Straw Hat Pirates are taking on Gild Tesoro, one of the richest men in the world.",/OAXCENRg0smntp0uPhTQMPxs0O.jpg,"2016-07-23",66207073,120,Released,null,One Piece Film: GOLD,,
853588,Prey,60.575,false,false,tt15198608,/3cetvzRrg8l94hWwt0rRyaISPMQ.jpg,,0,https://www.netflix.com/title/81350329,de,A hiking trip into the wild turns into a desperate bid for survival for five friends on the run from a mysterious shooter.,/6D7nfhHI7b9ZvW3m7wVMtBSbC9U.jpg,"2021-09-10",0,86,Released,null,Prey,,
431580,Abominable,54.026,false,false,tt6324278,/tLCDKsXo6D84IVFanoElosSEKdp.jpg,,75000000,null,en,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",/20djTLqppfBx5WYA67Y300S6aPD.jpg,"2019-09-19",179057149,97,Released,Find your way home.,Abominable,,
448344,Ultimate Iron Man: The Making of Iron Man 2,82.845,true,false,tt5298146,null,,0,null,en,A four-part documentary that covers several film-critical elements in greater detail.,/zPDfxcdBSeLLXhdZKFhHe2de5Kz.jpg,"2010-09-28",0,86,Released,null,Ultimate Iron Man: The Making of Iron Man 2,,
447332,A Quiet Place,80.109,false,false,tt6644200,/roYyPiQDQKmIKUEhO912693tSja.jpg,,17000000,http://aquietplacemovie.com,en,A family is forced to live in silence while hiding from creatures that hunt by sound.,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,"2018-04-03",340677200,91,Released,"If they hear you, they hunt you.",A Quiet Place,,
449406,Vivo,194.408,false,false,tt6338498,/e6DlxuwzeZozu6D3h636gyDAHLo.jpg,,0,https://www.netflix.com/title/81199052,en,A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,/eRLlrhbdYE7XN6VtcZKy6o2BsOw.jpg,"2021-07-30",0,99,Released,One song can change everything.,Vivo,,
448383,Doctor Strange: The Score-Cerer Supreme,133.566,true,false,tt6599762,null,,0,null,en,A discussion of Michael Giacchino`s work on the film and the themes the music conveys and supports for the film.,/zHJYRHI5HkQuwLW5KyeXGQ596u7.jpg,"2017-02-28",0,10,Released,null,Doctor Strange: The Score-Cerer Supreme,,
451156,Infidelity in Suburbia,59.952,false,false,tt5823690,/aA8fTyMr7Ogobl5Ty1zoMJKEa4h.jpg,,0,null,en,"With her husband away at work, and her son at school, Laura dreams of a home-renovation project to supplant her restless days. Elliott, her irresistibly hot private contractor, soon fulfills her more forbidden dreams.",/gKyvJ8u2US61pHR56C2DoVbwnu.jpg,"2017-02-25",0,120,Released,null,Infidelity in Suburbia,,
447362,Life in a Year,82.668,false,false,tt6598238,/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg,,0,null,en,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,"2020-11-27",0,107,Released,null,Life in a Year,,
464052,Wonder Woman 1984,290.158,false,false,tt7126948,/srYya1ZlI97Au4jUYAktDe3avyA.jpg,,200000000,https://www.warnerbros.com/movies/wonder-woman-1984,en,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,"2020-12-16",165160005,151,Released,A new era of wonder begins.,Wonder Woman 1984,,
498859,The Witcher: First Hunt,53.458,false,false,null,null,,0,null,en,The Witcher: First Hunt,/qGRuHuxbk81pArmOxTUUNhU7mN8.jpg,null,0,0,Released,null,The Witcher: First Hunt,,
454983,The Kissing Booth,82.844,false,false,tt3799232,/aqrDUkuzksLhOD8pbyBXLO0dz5t.jpg,,0,https://www.netflix.com/title/80143556,en,"When teenager Elle`s first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",/7Dktk2ST6aL8h9Oe5rpk903VLhx.jpg,"2018-05-11",0,105,Released,"She can tell her best friend anything, except this one thing",The Kissing Booth,,
475557,Joker,133.884,false,false,tt7286456,/n6bUvigpRFqSwmPp1m2YADdbRBc.jpg,,55000000,http://www.jokermovie.net/,en,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,"2019-10-02",1074251311,122,Released,Put on a happy face.,Joker,,
486589,Red Shoes and the Seven Dwarfs,102.646,false,false,tt4429160,/nN4Gs3vZAOJ1D6FRtrwbU9VGYwU.jpg,,0,null,en,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.",/MBiKqTsouYqAACLYNDadsjhhC0.jpg,"2019-07-25",10054356,92,Released,null,Red Shoes and the Seven Dwarfs,,
478253,Rite of Passage: The Amazing Spider-Man Reborn,131.059,true,false,tt2387576,null,,0,null,en,"A documentary on the making of The Amazing Spider-Man (2012), featuring interviews with the cast and crew, as well as behind-the-scenes footage.",/n7qOW6GkspVb53G92CZMRSwk7Ed.jpg,"2012-11-09",0,90,Released,null,Rite of Passage: The Amazing Spider-Man Reborn,,
504253,君の膵臓をたべたい,100.628,false,false,tt7236034,/YLyORLsYIjC0d1TFBSpJKk7piP.jpg,,0,https://kimisui-anime.com/,ja,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",/vHdVU0HyyB6k6kuYt8qjwTz9one.jpg,"2018-09-01",33748006,108,Released,This is a story about an unforgettable spring...,I Want to Eat Your Pancreas,,
228326,The Book of Life,67.968,false,false,tt2262227,/nlG452icactoT6hbqECbSEVfGII.jpg,,50000000,http://www.bookoflifemovie.com/,en,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",/aotTZos5KswgCryEzx2rlOjFsm1.jpg,"2014-10-01",97437106,95,Released,null,The Book of Life,,
